,filename,site_name,site_code,country,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,latitude,longitude,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality
764,ancona-anc-ita-cmems,Ancona,Anc,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_716,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,43.624802,13.5065,Unspecified,2017-08-03 09:45:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
765,civitavecchia-civ-ita-cmems,Civitavecchia,Civ,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_722,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,42.094002,11.7896,Unspecified,2017-08-03 09:19:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
766,livorno-liv-ita-cmems,Livorno,Liv,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_732,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,43.546299,10.2993,Unspecified,2017-08-03 09:55:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
767,palinuro-pal-ita-cmems,Palinuro,Pal,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_738,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,40.0299,15.2753,Unspecified,2017-08-03 09:37:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
768,genova-gen-ita-cmems,Genova,Gen,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_725,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,44.410099,8.9254999,Unspecified,2017-08-03 09:23:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
769,portotorres-por-ita-cmems,PortoTorres,Por,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_742,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,40.842201,8.4039001,Unspecified,2017-08-03 09:50:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
770,otranto-otr-ita-cmems,Otranto,Otr,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_736,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,40.1464,18.496901,Unspecified,2017-08-03 09:27:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
771,catania-cat-ita-cmems,Catania,Cat,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_721,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,37.498001,15.0938,Unspecified,2017-08-03 09:41:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
772,sbenedettodeltronto-sbe-ita-cmems,SBenedettoDelTronto,SBe,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_746,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,42.955101,13.8898,Unspecified,2017-08-03 09:43:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
773,sciacca-sci-ita-cmems,Sciacca,Sci,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_747,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,37.504501,13.0765,Unspecified,2017-08-03 09:34:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
774,pettenzuid-pet-nld-cmems,PettenZuid,Pet,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_852,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,52.77,4.6500001,Unspecified,2014-08-01 00:00:00,2017-07-18 08:20:00,4,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
775,marinadicampo-mar-ita-cmems,MarinaDiCampo,Mar,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_733,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,42.742599,10.2383,Unspecified,2017-08-03 09:33:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
776,trieste-tri-ita-cmems,Trieste,Tri,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_749,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,45.6544,13.7561,Unspecified,2017-08-03 09:15:00,2020-02-29 22:50:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
777,haparanda-hap-swe-cmems,Haparanda,Hap,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_076,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,65.771698,23.902901,Unspecified,2014-10-21 12:00:00,2017-03-27 13:00:00,4,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
778,cascais-cas-prt-cmems,Cascais,Cas,PRT,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_608,instacco@ifremer.fr,Direção-Geral do Território (Portugal),http://www.dgterritorio.pt/ http://www.puertos.es,hribeiro@dgterritorio.pt cmems-service@puertos.es,38.6833,-9.4167004,Unspecified,2018-01-01 00:00:03,2021-01-31 23:00:00,4,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
779,imperia2-imp-ita-cmems,Imperia2,Imp,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_728,instacco@ifremer.fr,JRC - Institute for Environment and Sustainability (IES),https://ec.europa.eu/jrc/en,contacts@emodnet-physics.eu cmems-service@hcmr.gr,43.8783,8.0187998,Unspecified,2017-08-03 09:52:00,2020-02-29 23:00:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
780,lagos-lag-prt-cmems,Lagos,Lag,PRT,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_645,instacco@ifremer.fr,Direção-Geral do Território (Portugal),http://www.dgterritorio.pt/ http://www.puertos.es,hribeiro@dgterritorio.pt cmems-service@puertos.es,37.099998,-8.6667004,Unspecified,2018-01-01 00:00:03,2021-01-31 23:00:00,4,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
781,vieste-vie-ita-cmems,Vieste,Vie,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_751,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,41.8881,16.177,Unspecified,2017-08-03 09:20:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
782,ginostra-gin-ita-cmems,Ginostra,Gin,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_726,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,38.784,15.1933,Unspecified,2017-10-14 03:52:00,2020-02-29 22:59:00,4,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
783,audierne_60minute-aud-fra-cmems,Audierne_60minute,Aud,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_233,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,48.021549,-4.53758,Unspecified,2018-09-11 18:00:00,2020-10-01 00:00:00,3,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
784,cagliari-cag-ita-cmems,Cagliari,Cag,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_719,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,39.210098,9.1141996,Unspecified,2018-03-21 17:30:00,2020-02-29 22:59:00,3,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
785,ahus-ahu-swe-cmems,Ahus,Ahu,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_031,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,55.928398,14.3286,Unspecified,2010-12-16 14:00:00,2012-05-30 06:00:00,3,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
786,kaciveli-kac-ukr-cmems,Kaciveli,Kac,UKR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_210,instacco@ifremer.fr,Marine Hydrophysical Institute (Ukraine),Unspecified,Unspecified,44.416,34.049999,Unspecified,2010-12-05 00:00:00,2012-03-22 13:00:00,3,0,Unknown datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
787,dingle-din-irl-cmems,Dingle,Din,IRL,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_613,instacco@ifremer.fr,Marine Institute (Ireland),http://www.marine.ie/ http://www.puertos.es,kieran.lyons@marine.ie cmems-service@puertos.es,52.139198,-10.2773,Unspecified,2019-01-07 18:00:00,2021-01-31 23:00:00,3,0,Ordnance Datum Malin Head,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
788,cartagena-car-esp-cmems,Cartagena,Car,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_607,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,37.59668,-0.97382998,Unspecified,2019-11-01 05:00:00,2021-01-31 19:00:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
789,alicante2-ali-esp-cmems,Alicante2,Ali,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_589,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,38.33889,-0.48139,Unspecified,2019-11-01 00:00:00,2021-01-31 23:50:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
790,almeria3-alm-esp-cmems,Almeria3,Alm,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_592,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,36.83223,-2.4849501,Unspecified,2019-11-01 05:00:00,2021-01-31 19:00:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
791,pontdubrault_60minute-pon-fra-cmems,PontDuBrault_60minute,Pon,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_478,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,46.316841,-1.08258,Unspecified,2013-12-10 12:00:00,2015-02-16 00:00:00,3,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
792,ravenna-rav-ita-cmems,Ravenna,Rav,ITA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_744,instacco@ifremer.fr,Istituto Superiore per la Protezione e la Ricerca Ambientale (ISPRA),http://www.isprambiente.gov.it,contacts@emodnet-physics.eu cmems-service@hcmr.gr,44.4921,12.2829,Unspecified,2017-08-03 09:57:00,2020-02-29 22:59:00,3,0,Unknown,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
793,coruna2-cor-esp-cmems,Coruna2,Cor,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_610,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,43.364399,-8.3989,Unspecified,2019-11-01 05:00:00,2021-01-31 19:00:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
794,alicante-ali-esp-cmems,Alicante,Ali,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_590,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,38.338291,-0.47786,Unspecified,2019-11-01 05:00:00,2021-01-31 23:00:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
795,aiguillonsurmer_60minute-aig-fra-cmems,AiguillonSurMer_60minute,Aig,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_219,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,46.334999,-1.31639,Unspecified,2013-12-09 07:00:00,2015-02-16 05:00:00,3,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
796,lacotiniere_60minute-lac-fra-cmems,LaCotiniere_60minute,LaC,FRA,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_368,instacco@ifremer.fr,Service Hydrographique et Oceanographique de la Marine (SHOM),http://refmar.shom.fr/en,cmems-service@ifremer.fr,45.913601,-1.32781,Unspecified,2006-06-19 15:00:00,2010-06-17 07:00:00,3,0,chart datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
797,alboran-alb-esp-cmems,Alboran,Alb,ESP,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_586,instacco@ifremer.fr,Instituto Geográfico Nacional (Spain),http://www.ign.es/ http://www.puertos.es,mafraile@fomento.es cmems-service@puertos.es,35.938801,-3.0343001,Unspecified,2019-11-01 05:00:00,2021-01-31 23:00:00,3,0,Geodetic Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
798,wittowerfahre-wit-deu-cmems,WittowerFahre,Wit,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_200,instacco@ifremer.fr,Bundesamt für Seeschifffahrt und Hydrographie (BSH),www.bsh.de,cmems-service@smhi.se,54.557499,13.245,Unspecified,2011-01-27 17:00:00,2012-08-27 16:00:00,2,0,SNN76,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
799,falkenberg-fal-swe-cmems,Falkenberg,Fal,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_055,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,56.891998,12.4895,Unspecified,2019-07-01 00:00:00,2020-12-17 07:00:00,2,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
800,ljusneorrskarskajen-lju-swe-cmems,LjusneOrrskarskajen,Lju,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_121,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,61.206699,17.145201,Unspecified,2019-07-01 00:00:00,2020-12-17 07:00:00,2,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
801,lunde-lun-swe-cmems,Lunde,Lun,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_124,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,62.8806,17.8764,Unspecified,2019-07-01 00:00:00,2020-12-17 07:00:00,2,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
802,marstrand-mar-swe-cmems,Marstrand,Mar,SWE,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_127,instacco@ifremer.fr,Swedish Meteorological and Hydrological Institute (SMHI),www.smhi.se,cmems-service@smhi.se,57.888,11.5732,Unspecified,2019-07-01 00:00:00,2020-12-17 07:00:00,2,0,BSCD2000,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
